Date,Open,High,Low,Close,Volume
2013-04-16,49.68344407,50.48789978,49.58371861,50.48789978,5494000
2013-04-17,50.07664904,50.41951626,49.83255805,49.93513489,6310000
2013-04-18,49.93417915,50.00351054,49.48303604,49.48303604,6434000
2013-04-19,49.65683139,49.74040872,49.2512777,49.57419968,5106000
2013-04-22,49.58276352,49.73852363,49.27313818,49.58845901,4398000
2013-04-23,49.95221588,50.45084307,49.72901931,50.43279648,3569000
2013-04-24,50.52492848,50.7889645,50.45464785,50.52967834,2663000
2013-04-25,50.7300832,51.19262453,49.87719053,50.82601166,3787000
2013-04-26,50.73863061,51.11284107,50.66739711,50.84405518,4543000
2013-04-29,51.04825445,51.28664627,50.84595219,51.19356918,3809000
2013-04-30,51.26765051,52.51564789,51.24675617,52.51564789,7987000
2013-05-01,51.17077854,51.74824056,50.90959386,51.270504,10110000
2013-05-02,50.90769031,51.98378321,50.87824911,51.81282425,9470000
2013-05-03,52.40264238,52.96490567,52.29721779,52.57455063,7941000
2013-05-06,52.57929124,52.88036612,51.95529065,52.02177429,6063000
2013-05-07,52.05501268,52.42067629,51.80427336,52.35704041,4333000
2013-05-08,52.34849054,52.7084514,52.07400553,52.59068298,4391000
2013-05-09,52.5175442,52.82337251,52.22691473,52.41592026,4387000
2013-05-10,52.59732979,52.95349364,50.69778923,52.72459793,4670000
2013-05-13,52.522299,53.0361251,52.522299,52.79203415,3441000
2013-05-14,52.98388622,54.25562934,52.84711833,54.10651398,6568000
2013-05-15,54.16919447,54.60703715,54.05712156,54.5510025,6555000
2013-05-16,54.40948987,54.48452398,54.1502037,54.1502037,4409000
2013-05-17,54.551008,55.56156283,54.35060424,55.54066849,6242000
2013-05-20,55.38489668,55.89777344,55.27852288,55.40389252,4466000
2013-05-21,55.51693487,55.94148458,55.31463619,55.54732895,3918000
2013-05-22,55.75151337,55.87403164,54.72006067,54.77420044,5612000
2013-05-23,54.11505245,54.80078658,53.98303446,54.11125183,6476000
2013-05-24,53.82823128,54.40949024,53.50246149,54.27557373,3910000
2013-05-28,55.08668024,55.58720962,54.68017719,54.68207932,4709000
2013-05-29,54.35724852,54.72670908,54.17964123,54.4227829,3508000
2013-05-30,54.47407044,55.33741195,54.32780646,54.72196198,3784000
2013-05-31,54.63079513,55.14367203,54.09987164,54.16065979,6107000
2013-06-03,54.26418116,54.69822693,54.00964484,54.69822693,5822000
2013-06-04,54.65737693,54.79224268,53.56608898,53.9678421,6460000
2013-06-05,53.66202203,53.96689749,53.11875475,53.14629745,5421000
2013-06-06,52.97343265,53.6772098,52.91169527,53.65726471,4399000
2013-06-07,53.92321346,54.07707507,53.53570626,53.78074646,7163000
2013-06-10,53.90896433,54.05048208,53.43977826,53.73610687,4113000
2013-06-11,53.39323437,53.68481309,53.18713512,53.2289238,4334000
2013-06-12,53.64017604,53.6724686,52.99528122,52.99528122,5816000
2013-06-13,52.95538935,54.66307654,52.90790157,54.49021912,8606000
2013-06-14,54.51777765,54.59090966,54.06093537,54.2470932,6231000
2013-06-17,54.52345648,55.17974582,54.52345648,54.91476059,7248000
2013-06-18,55.23389024,55.55016392,55.10852059,55.5055275,5495000
2013-06-19,55.61285742,56.21596004,55.58816246,55.69168854,7661000
2013-06-20,55.04868245,55.62804288,54.34490525,54.39524078,9215000
2013-06-21,55.00974358,55.07718008,54.0305321,54.44937897,12178000
2013-06-24,53.50721384,54.09701969,52.94779844,53.43407822,9427000
2013-06-25,53.87760901,53.91180007,53.34098659,53.6221199,8312000
2013-06-26,53.94695469,54.39809778,53.54710364,54.13690948,5343000
2013-06-27,54.28222956,54.84259426,54.1369148,54.20149994,5942000
2013-06-28,54.05807588,54.56430435,53.80163747,54.56430435,10396000
2013-07-01,54.95466229,56.03645067,54.85398759,55.39155579,8534000
2013-07-02,55.26712204,55.93671172,55.05912433,55.37729645,5605000
2013-07-03,55.06578873,55.81325684,55.06578873,55.6736412,2434000
2013-07-05,56.09386394,56.57208633,55.71356511,56.57208633,5465000
2013-07-08,56.77649774,57.30511089,56.01495346,56.02636337,7052000
2013-07-09,56.44755987,56.71091267,56.27167097,56.43519974,5922000
2013-07-10,56.43613656,56.58255042,55.84477251,56.18038559,5330000
2013-07-11,56.74227973,57.19863623,56.29923358,57.14159393,4652000
2013-07-12,57.1159118,57.21763987,56.69853622,56.93622208,4498000
2013-07-15,56.97234562,57.04460232,56.47415775,56.65194702,4306000
2013-07-16,56.68522784,56.84590226,56.03491749,56.07389832,4682000
2013-07-17,55.42834558,56.46846065,55.42359084,56.41236496,9218000
2013-07-18,56.66716844,57.11496929,56.52360523,56.75178528,3487000
2013-07-19,56.92861872,57.13493279,56.34676415,56.41046524,8235000
2013-07-22,56.5064796,57.41063674,56.38478601,57.29179382,5362000
2013-07-23,57.40874532,57.50572229,56.80692522,56.85446167,4649000
2013-07-24,56.88583124,57.04460522,56.06058592,56.18798447,7752000
2013-07-25,56.49317963,57.22145171,56.4874783,56.94763565,7277000
2013-07-26,56.72230334,57.01893556,56.37147951,56.86871719,3848000
2013-07-29,56.93717271,57.13872841,56.52454824,56.76128387,3266000
2013-07-30,57.01133899,57.41540429,56.95619714,57.17961884,6028000
2013-07-31,59.37298096,59.53841012,53.9090566,58.05334854,40090000
2013-08-01,58.82630746,61.7650518,58.82630746,61.4541626,30337000
2013-08-02,61.25450004,61.51500572,60.88561112,61.37714386,6684000
2013-08-05,60.96357432,61.40471633,60.88846333,61.08051682,5878000
2013-08-06,61.05769211,62.46193761,60.84282245,62.17861938,8199000
2013-08-07,62.08354405,62.08354405,61.32674734,61.44844818,5860000
2013-08-08,61.70896251,61.79833409,60.98925326,61.4028244,4532000
2013-08-09,61.54828091,61.54828091,60.62701242,60.65363312,3933000
2013-08-12,60.81050868,60.81050868,59.82078427,59.9652977,5240000
2013-08-13,60.54431363,60.54431363,59.91682288,60.2134552,3245000
2013-08-14,60.43021544,60.57472888,59.71335322,59.89494705,3943000
2013-08-15,59.31308321,59.40150093,58.53061957,58.82630157,5329000
2013-08-16,58.7844763,59.34826581,58.577212,58.77591705,4834000
2013-08-19,58.86528198,59.51749277,58.70840844,58.93563461,3907000
2013-08-20,59.05543115,59.42907118,58.84911709,59.1752243,2985000
2013-08-21,58.90902194,59.66771564,58.75690311,58.88050079,9306000
2013-08-22,59.23131511,59.23131511,58.64756015,59.04877472,3926000
2013-08-23,59.13909998,59.57169003,58.75690066,59.52700424,4587000
2013-08-26,59.49277773,59.49277773,58.42699213,58.48784256,5829000
2013-08-27,57.82232387,58.24159996,57.60270306,57.79760361,5471000
2013-08-28,57.60554772,58.30149047,57.55991172,58.05334854,6406000
2013-08-29,58.04288429,58.79397245,58.03812956,58.23968887,5060000
2013-08-30,58.3709071,58.46883431,57.38593734,57.62267303,6123000
2013-09-03,58.18551081,59.40436194,58.04194759,59.2741127,11390000
2013-09-04,59.27409525,59.67530616,58.70840179,59.26934052,4018000
2013-09-05,59.23132096,60.05181164,59.18093385,59.80176926,3822000
2013-09-06,60.08698829,60.82286208,59.62302646,60.52622986,5874000
2013-09-09,60.65837508,60.93218745,60.42259331,60.88560486,6169000
2013-09-10,61.22596393,61.99796406,61.19268444,61.94092178,7172000
2013-09-11,62.03603623,63.05618253,61.30205896,62.60268021,7539000
2013-09-12,62.91546371,63.91849855,62.22616876,63.46403885,10857000
2013-09-13,63.39558564,63.68081163,63.19498013,63.35850525,6090000
2013-09-16,64.06110222,64.17519407,63.57146984,63.79489517,7003000
2013-09-17,64.01448308,64.73134127,63.84524948,64.57161713,4810000
2013-09-18,64.55547424,65.46057795,64.31207983,65.37691498,4670000
2013-09-19,65.76771246,66.07765155,65.13641712,65.25621033,5099000
2013-09-20,65.56992873,65.56992873,64.88634248,65.19628143,6726000
2013-09-23,65.16017841,65.60037034,64.66103648,64.9348526,5171000
2013-09-24,64.88822891,65.7591101,64.49271935,65.16109467,6000000
2013-09-25,65.00043118,65.22480671,63.86525041,63.88426208,8780000
2013-09-26,64.19703832,64.62867076,63.9365327,64.42046356,3815000
2013-09-27,64.40620903,64.89869923,64.1875421,64.8264389,3133000
2013-09-30,64.42808078,64.44234136,63.71692362,63.96411896,4362000
2013-10-01,64.12004629,64.61062885,63.93560182,64.44044495,4121000
2013-10-02,64.21606541,64.31018808,63.82721458,64.29972839,4632000
2013-10-03,64.0021749,64.26077299,63.13414386,63.610466,5547000
2013-10-04,63.51535347,64.14854882,63.45641075,64.01639557,4077000
2013-10-07,63.5453798,63.85179094,63.2970129,63.38265991,5289000
2013-10-08,63.40451921,63.50443948,61.99045463,62.22169495,7294000
2013-10-09,62.39872174,63.23041342,61.6098572,62.54146194,6541000
2013-10-10,63.59866813,64.5740509,63.45973948,64.5740509,4913000
2013-10-11,64.59878443,65.23539786,64.30283509,65.10597992,5458000
2013-10-14,64.65303021,65.66456807,64.16581438,65.57417297,3598000
2013-10-15,65.39809673,65.96809887,64.96131677,65.31626129,9156000
2013-10-16,65.60839418,66.57235635,65.44757651,66.18315887,5440000
2013-10-17,65.91579632,67.08720826,65.90818777,67.052948,5420000
2013-10-18,67.2775083,68.17105546,66.71607286,68.05686188,5959000
2013-10-21,68.2310047,68.50220445,67.48495309,68.30902863,4799000
2013-10-22,68.68207323,69.21876644,68.19200417,68.38897705,4306000
2013-10-23,68.13394525,68.19294781,67.27846257,67.65529633,4414000
2013-10-24,67.9959704,69.17974607,67.94458365,68.96088409,4020000
2013-10-25,68.99039384,69.69933223,68.51935337,68.8742981,4640000
2013-10-28,68.89808585,69.61844429,68.64401252,69.46047974,4411000
2013-10-29,69.79351431,70.21125848,69.23302273,69.69835663,4655000
2013-10-30,69.84585789,69.90390212,68.64304644,69.05508423,5562000
2013-10-31,69.4699672,69.90579618,67.31461355,68.23860931,10221000
2013-11-01,68.89043339,70.34542278,68.81716483,70.17794037,8304000
2013-11-04,70.25886852,70.40065766,69.10839453,69.31393433,4568000
2013-11-05,69.21019677,70.25028112,68.82194295,70.07328796,6120000
2013-11-06,70.22746667,70.26171967,69.47475732,69.8344574,4849000
2013-11-07,70.16653129,70.18460885,68.47935754,68.6401825,4743000
2013-11-08,68.56121287,69.8943861,68.56121287,69.8915329,4558000
2013-11-11,69.85728598,70.74321743,69.67838341,70.52815247,4068000
2013-11-12,70.36733429,70.48438108,69.61177187,70.1969986,4520000
2013-11-13,69.94198255,70.17512511,69.64699148,69.98765564,4843000
2013-11-14,69.94196532,70.79839901,69.90009652,70.75366974,3384000
2013-11-15,70.75560332,71.71195035,70.75560332,71.58443451,4843000
2013-11-18,71.72334014,72.29239132,71.48449125,71.80232239,6949000
2013-11-19,71.7975734,72.08305374,70.89451547,71.07912445,3141000
2013-11-20,71.17902812,71.74903035,70.74605236,70.98204803,3059000
2013-11-21,70.87833021,71.33033465,70.87833021,71.08386993,3685000
2013-11-22,71.1333701,71.92794816,71.03821239,71.79282379,3796000
2013-11-25,72.24194751,72.27334728,71.59771842,71.98692322,4461000
2013-11-26,72.02879948,72.81100618,71.84514161,72.03926849,5048000
2013-11-27,72.41611722,72.74727068,71.94983938,72.35902405,2596000
2013-11-29,72.45703608,72.79675643,72.28574931,72.39804077,2388000
2013-12-02,72.39801152,72.67777811,71.74997814,71.95171356,4185000
2013-12-03,71.6453355,71.86039324,71.1076839,71.75952911,4184000
2013-12-04,71.5596763,71.72620771,70.80411389,71.19522095,5091000
2013-12-05,71.39317414,71.83566083,71.08485352,71.51212311,3597000
2013-12-06,72.10589731,72.28764583,71.62819942,72.17536163,3310000
2013-12-09,72.59689798,72.93756928,72.1306203,72.21245575,4348000
2013-12-10,72.17819459,73.18688625,72.17819459,72.66445923,6168000
2013-12-11,75.53162098,76.28242804,75.12528957,75.22996521,25460000
2013-12-12,75.31848049,75.31848049,74.35071341,74.46585083,10075000
2013-12-13,74.74752177,75.34607079,74.55339483,74.9825592,6828000
2013-12-16,75.4611998,76.1710818,75.33748827,75.81804657,7478000
2013-12-17,76.10829271,76.4641812,75.75810338,75.93224335,9610000
2013-12-18,75.9246182,76.46131129,75.04534441,76.32333374,10444000
2013-12-19,76.31764706,77.00374527,76.03502713,76.63928986,9530000
2013-12-20,76.94093504,78.33596419,76.79724379,77.74978638,13154000
2013-12-23,78.51201192,78.56625914,77.32252244,77.56423187,8946000
2013-12-24,77.50902889,77.63273317,77.17882655,77.38341522,4048000
2013-12-26,77.55947376,78.21131897,77.47573614,78.21131897,5940000
2013-12-27,78.22084446,78.82415623,78.03433328,78.7794342,5710000
2013-12-30,78.99351284,79.83091073,78.84411519,79.29611969,7068000
2013-12-31,79.87373439,79.87469272,79.04109181,79.50166321,6759000
2014-01-02,79.68721166,79.74050055,78.99160295,79.37604523,7214000
2014-01-03,79.3760767,79.53404128,78.60147816,79.05919647,6438000
2014-01-06,79.16859569,79.35130252,78.47393805,78.66710663,7022000
2014-01-07,79.18356878,79.96300854,79.18261644,79.76290894,7635000
2014-01-08,79.78481591,80.42227755,79.65998721,79.73907471,6936000
2014-01-09,80.0401869,80.44420271,79.68286464,80.38321686,7025000
2014-01-10,80.69194021,80.75292605,79.23978783,79.54088593,8211000
2014-01-13,79.60757209,79.8496035,76.95576768,77.18159485,12354000
2014-01-14,77.45031709,78.41746882,76.62323872,78.29740906,10869000
2014-01-15,78.62135205,79.06633267,78.25259462,78.45555115,7750000
2014-01-16,78.59375888,78.89581661,78.36506736,78.65855408,4965000
2014-01-17,78.61091133,79.47039104,76.97961773,77.9839325,13330000
2014-01-21,78.42223974,78.75954843,77.56561712,77.98963928,10103000
2014-01-22,78.3345713,79.94490603,78.13447169,79.37319183,7220600
2014-01-23,79.84962078,79.85914414,78.05824045,78.47750092,6590300
2014-01-24,77.92481355,78.11538973,74.79943696,74.80896759,9460200
2014-01-27,75.2282604,75.25685229,71.4168221,72.46497345,13707500
2014-01-28,73.0843043,75.36163741,72.96996584,75.11389923,7735000
2014-01-29,74.50406906,74.96143744,73.37969482,74.03716278,7908500
2014-01-30,76.65749824,76.75278995,74.55168087,76.00003052,8702200
2014-01-31,71.95041189,73.36063967,68.36765869,72.11239624,23252800
2014-02-03,72.46498439,72.80801447,70.36868865,70.42586517,9828200
2014-02-04,70.72121656,70.84508565,69.36815814,69.67307281,11378100
2014-02-05,69.33007253,70.03518666,68.71071228,69.40629578,7768100
2014-02-06,69.77789022,71.37869414,69.6921291,71.36916351,6804600
2014-02-07,72.10286288,73.30346766,71.58831797,72.71269226,8437500
2014-02-10,73.04620005,73.69413742,72.27437905,72.75080872,4885600
2014-02-11,73.17961834,73.20820296,72.41732777,72.59837341,5322900
2014-02-12,72.83657033,73.30346938,72.10286457,72.38872528,4775200
2014-02-13,71.9218347,73.02714789,71.58832808,72.92233276,4912300
2014-02-14,72.96995431,73.99904392,72.87466985,73.74176788,4731900
2014-02-18,74.7613259,74.78991051,73.56072137,73.83705139,5811700
2014-02-19,73.69413484,74.3325561,72.92232114,73.03666687,6032800
2014-02-20,73.25582602,73.25582602,71.32152266,72.28391266,8711100
2014-02-21,72.28390782,72.75080684,71.94087788,72.13144684,6551800
2014-02-24,72.00758919,73.34159389,71.99805856,72.3792038,7942200
2014-02-25,72.41730741,73.3415821,71.95993175,73.12242126,7435800
2014-02-26,73.20818154,73.76084167,72.99855133,73.7131958,7437200
2014-02-27,73.69413864,74.33255993,73.37016995,74.09434509,4931400
2014-02-28,74.5136124,74.96145754,73.32253799,74.0562439,5916500
2014-03-03,72.92231594,73.45591479,72.08380243,73.11289215,6154600
2014-03-04,74.14199363,75.08532975,73.76085565,74.79946899,5302700
2014-03-05,74.96144062,75.16154021,74.16104229,74.51359558,4230200
2014-03-06,74.70416466,74.99954869,73.91328976,73.97045898,4593400
2014-03-07,74.38971533,74.56123027,73.86563987,74.26584625,4133600
2014-03-10,74.13244362,74.26584332,73.62742217,73.74176788,3314700
2014-03-11,73.83706164,74.75180566,73.26534754,74.22773743,4834400
2014-03-12,73.57979776,74.64699554,73.17959859,74.64699554,4739700
2014-03-13,74.68512221,75.05673682,72.93186429,73.00809479,6521400
2014-03-14,72.90329416,73.57982364,72.63649462,72.74130249,4856900
2014-03-17,73.13195147,74.17056462,73.12242084,74.16104126,3910900
2014-03-18,74.41830175,75.25682249,73.88470292,75.199646,4523500
2014-03-19,75.21872959,75.84761306,74.24680885,74.61842346,5929300
2014-03-20,74.52310029,74.94236057,73.95138636,74.71367645,5197800
2014-03-21,75.599869,76.06677539,72.32203727,72.40779114,15077700
2014-03-24,72.87466985,74.04668252,72.2934252,73.74176788,8816800
2014-03-25,73.92283411,74.10387245,71.68361597,71.73125458,7128300
2014-03-26,72.23627099,72.57930096,70.20668302,70.23526764,7611000
2014-03-27,70.07328958,70.14952009,68.93938443,69.88271332,7690100
2014-03-28,69.93035595,70.31150119,69.02514236,69.76837158,5245000
2014-03-31,70.37818298,71.34057283,70.03515308,71.17858124,5843600
2014-04-01,71.70267725,71.78843112,70.87368687,71.28341675,4105600
2014-04-02,71.35962682,71.79794119,71.01659691,71.17858124,4271600
2014-04-03,71.5025772,71.98853757,70.7402867,71.01661682,4133300
2014-04-04,71.84558192,71.93133575,68.3295293,68.77737427,8287100
2014-04-07,68.38610745,68.67239712,67.21229866,68.07118225,9699100
2014-04-08,67.96620515,68.65331199,67.75625502,68.25249481,6280200
2014-04-09,68.6437742,70.30427775,68.33839416,70.19930267,6984700
2014-04-10,70.30427121,70.92457642,67.70853742,67.91848755,8982800
2014-04-11,66.84967149,67.16458945,65.54225922,65.54225922,11610500
2014-04-14,66.60154428,68.68194814,66.42022238,67.92803955,10893900
2014-04-15,68.99687775,69.41677079,67.26002725,68.85372925,7009600
2014-04-16,69.5503741,70.57148938,69.18773754,70.55240631,7002300
2014-04-17,70.68600676,71.40174195,70.24702339,70.74326324,5552300
2014-04-21,70.8577902,71.22042678,70.45698021,70.91504669,5991600
2014-04-22,71.06774351,71.35403325,70.47606638,71.125,5049800
2014-04-23,70.93413109,71.09636265,69.72214875,70.00844574,5056400
2014-04-24,70.34247154,71.30633055,69.97983491,70.95323181,5191700
2014-04-25,68.91098252,69.66489112,67.37453708,67.43180084,9657700
2014-04-28,67.56540513,68.86327219,67.0119015,67.98529816,8649400
2014-04-29,68.22388936,69.2927234,68.07120294,68.73921967,6030500
2014-04-30,69.0350326,70.26609784,68.2715862,70.1897583,6552600
2014-05-01,72.11749238,73.20540951,70.66693863,70.82917023,9752000
2014-05-02,70.81007362,71.09637064,69.20682631,70.40926361,5977100
2014-05-05,69.86531053,71.43992971,69.61718691,71.40175629,4776900
2014-05-06,70.94366649,71.06773191,70.38062499,70.43788147,4290100
2014-05-07,70.55241946,70.97231986,69.71262594,70.49516296,4411900
2014-05-08,70.49514473,72.02204496,70.14204609,70.84823608,4628200
2014-05-09,70.6287279,71.0390829,70.16110915,70.98181915,2975600
2014-05-12,71.27767243,71.78345739,71.09635055,71.59259033,2975200
2014-05-13,71.7548542,71.98388746,71.04865677,71.41130066,3268500
2014-05-14,71.24905065,71.59259681,70.58102682,70.71463013,2595900
2014-05-15,70.61920052,70.84823372,69.55036675,69.74123383,4301600
2014-05-16,69.69351596,70.48559793,69.24498743,70.38062286,3703800
2014-05-19,70.11343679,70.98185857,70.05618029,70.48561859,3428800
2014-05-20,70.44742595,71.08681428,70.15159108,70.2851944,3764700
2014-05-21,70.81006726,72.1842812,70.78143902,72.17473602,4365800
2014-05-22,72.34648681,72.73775875,71.66892526,72.28923035,4625400
2014-05-23,72.52784475,73.16723321,72.35606798,72.95728302,3376100
2014-05-27,73.36763183,74.33149067,73.21494543,73.51078033,5598000
2014-05-28,73.58712862,73.72073195,73.21494687,73.41535187,2733300
2014-05-29,73.52987715,73.70165392,73.01454686,73.28175354,3375600
2014-05-30,73.29129866,73.51078674,72.8618531,72.95728302,5003500
2014-06-02,73.26263234,73.68253254,72.74730954,73.52984619,3046400
2014-06-03,73.25313436,73.48216765,72.75688707,72.86186218,2619100
2014-06-04,72.82366863,73.03361879,72.35605701,72.83321381,2794700
2014-06-05,72.83323539,73.64440073,72.6614586,73.3294754,2680300
2014-06-06,73.48215074,74.32194413,73.38672083,73.93067932,3113900
2014-06-09,73.78752463,73.94975619,73.24356619,73.34854126,3499900
2014-06-10,73.23402181,74.01655866,73.07179025,73.82569885,3396100
2014-06-11,73.443978,73.89250658,73.21494476,73.35809326,3427500
2014-06-12,73.46308045,73.61576687,72.01251938,72.26064301,3836400
2014-06-13,72.26063849,72.66144852,71.69758959,72.47058868,3194900
2014-06-16,72.14610128,72.317878,71.47808472,71.67848969,5673600
2014-06-17,71.70714505,71.98389696,71.14410335,71.55445862,4163700
2014-06-18,71.52581045,71.77393406,71.00094227,71.68804932,3820800
2014-06-19,71.64985276,71.97431582,70.71462241,70.87685394,5501900
2014-06-20,71.1249884,71.58306211,70.12296353,70.43788147,9339300
2014-06-23,70.22793224,70.90550128,69.85575053,70.75280762,4899900
2014-06-24,70.70507317,71.37309689,69.23543701,69.37857819,5943800
2014-06-25,69.24498267,70.18975824,69.2258996,69.70305634,3813600
2014-06-26,69.91301532,69.93209839,69.24499144,69.44539642,4085000
2014-06-27,69.2068301,70.24703587,69.14002843,70.04663086,12447500
2014-06-30,69.89392326,70.50468335,69.72214652,70.11341858,4737000
2014-07-01,70.81008367,72.44196673,70.75282717,72.07932281,6330900
2014-07-02,71.43990482,72.90000322,71.43990482,72.71868134,3973700
2014-07-03,73.10043596,73.38673301,72.86185751,73.23403931,3213400
2014-07-07,73.05245775,73.24359155,72.57461594,72.80397797,3591100
2014-07-08,72.73708639,72.77531461,71.80051316,72.33570099,3903600
2014-07-09,72.50771739,73.2722599,72.24967874,73.23403168,3337000
2014-07-10,72.29745055,72.59371007,71.43733403,72.12542725,3318000
2014-07-11,72.19236373,72.48862341,71.9247734,72.46951294,2759000
2014-07-14,73.05247239,74.26618762,72.67019741,73.9030304,5585800
2014-07-15,74.53374383,75.70923758,74.40950762,74.84912109,7508400
2014-07-16,75.16452825,75.20275647,74.49554525,74.83959198,3623200
2014-07-17,73.88391179,74.41909967,72.8708893,73.00468445,5467000
2014-07-18,73.34869769,74.20881417,73.06198976,74.06546021,3485700
2014-07-21,73.69280277,74.00818028,73.19584295,73.92216492,3101300
2014-07-22,74.0845983,74.91604575,73.92213382,74.80136108,3467200
2014-07-23,74.69622292,74.90646715,73.76920879,74.29483032,3525800
2014-07-24,74.47640131,74.60063752,73.51115912,74.13235474,5149600
2014-07-25,72.27832837,72.66060317,71.886502,72.393013,5870200
2014-07-28,72.34526253,72.83266332,72.17323915,72.81355286,3209100
2014-07-29,72.92821797,73.21492598,72.29747054,72.52683258,4017200
2014-07-30,72.69884215,72.90909368,72.10631577,72.54593658,5521200
2014-07-31,72.91865064,72.9377611,70.53899358,70.86392975,7393700
2014-08-01,70.56768694,72.09678682,70.3765531,71.65717316,6029500
2014-08-04,72.04899221,72.48860583,71.75273261,72.32614136,4924000
2014-08-05,71.9725269,72.30702198,71.49468512,71.86740112,4639000
2014-08-06,71.53292398,72.23057629,71.38001837,72.02032471,2782900
2014-08-07,72.19233071,72.32612581,70.54855396,70.77791595,4708000
2014-08-08,70.72057436,71.89606819,70.4816535,71.83872223,3614300
2014-08-11,72.19233518,72.69884629,71.66670632,72.2783432,3546600
2014-08-12,72.02031185,72.45992541,71.60936764,72.2783432,2752400
2014-08-13,72.48860861,73.11936336,72.2401288,72.91867065,3389600
2014-08-14,73.2053702,73.21492908,72.30703247,72.67974854,2411400
2014-08-15,73.02379317,73.17669877,71.65716522,71.87696838,4351900
2014-08-18,72.3356956,73.41561547,72.3356956,73.36782837,4030300
2014-08-19,73.34871662,73.39650372,72.71796195,73.01422882,3562200
2014-08-20,72.603299,73.09069978,72.53640143,73.00468445,2608200
2014-08-21,73.11934759,73.70231512,72.90909605,73.57807159,2690000
2014-08-22,73.34869137,73.47292757,72.77528286,73.0906601,2500700
2014-08-25,73.69278064,73.78834756,73.00468712,73.04291534,3386300
2014-08-26,73.38692334,74.39994533,73.14800251,73.58761597,3849000
2014-08-27,73.60674846,73.70232265,73.10979619,73.24359131,1980800
2014-08-28,72.71793099,73.04286707,72.30699422,72.78483582,2991600
2014-08-29,72.91867636,73.09069973,72.37393689,72.45038605,3231600
2014-09-02,72.5650404,72.64149682,72.09675758,72.23055267,3613200
2014-09-03,72.72752106,72.81353638,72.3739228,72.57461548,2870200
2014-09-04,72.66061417,73.415605,72.63194483,72.99510193,2680300
2014-09-05,72.81352834,73.52073209,72.49815103,73.45383453,3487400
2014-09-08,73.1958079,73.4442877,72.53639114,72.85176849,2845600
2014-09-09,72.88043476,73.11935566,72.33569539,72.69885254,4144700
2014-09-10,72.71796315,73.52074119,72.51727047,73.25315094,4188000
2014-09-11,72.93778215,73.06201841,72.06811375,72.26880646,4673100
2014-09-12,72.32611988,72.69883583,71.60935734,72.12542725,4239500
2014-09-15,71.85785984,72.07766301,71.46602602,71.90563965,4046800
2014-09-16,72.29747072,73.3965084,71.6189362,73.19580841,4870400
2014-09-17,73.47294089,73.49205864,72.12543102,72.8421936,5549400
2014-09-18,73.24359913,74.36174733,72.8517726,74.35219574,5782900
2014-09-19,74.48597157,74.89691575,73.81698877,73.85521698,8492600
2014-09-22,73.83608587,73.93165274,72.70837941,72.78483582,3432900
2014-09-23,72.6128382,72.87086955,72.15410689,72.16366577,3908100
2014-09-24,72.34522811,73.63540649,72.20188144,73.63540649,3618900
2014-09-25,73.14801992,73.24358682,71.40867615,71.40867615,5006100
2014-09-26,71.43736006,71.83874549,71.19843913,71.73361969,3767500
2014-09-29,70.86393108,71.57113481,70.51988444,71.2175293,3905900
2014-09-30,71.16975577,71.97252646,70.64412689,70.64412689,9347500
2014-10-01,70.54856631,70.892613,69.83180358,70.07072449,6619400
2014-10-02,69.64066866,70.46255717,69.37307112,70.16629028,5607000
2014-10-03,70.76838232,71.32267334,70.6250283,71.0359726,5338000
2014-10-06,71.31309542,71.46600097,71.09328504,71.20796967,4783400
2014-10-07,70.92084359,71.13140598,69.81061554,69.81061554,5842000
2014-10-08,69.62874423,70.89211085,69.37033149,70.88253784,4116100
2014-10-09,70.80601209,70.8155778,68.72910685,68.74825287,5790800
2014-10-10,68.7195398,69.19808811,67.47531128,67.47531128,5981300
2014-10-13,67.56144741,68.15484995,66.65220853,66.78620148,6039500
2014-10-14,67.0350531,68.59511808,66.99676836,67.95386505,8181000
2014-10-15,66.95846897,68.65253383,66.67134441,68.24098206,11596100
2014-10-16,67.07333577,68.42283826,66.85320032,67.81987,9418000
2014-10-17,68.62382296,69.06409382,67.81986532,68.48983002,5888500
2014-10-20,68.15485723,68.96838799,68.08786075,68.94924927,3281600
2014-10-21,69.74364626,71.09314894,69.43737557,70.978302,4556400
2014-10-22,70.93042866,71.16970281,70.04032854,70.07861328,4155400
2014-10-23,70.92085841,71.45683749,70.60501477,70.9112854,3604100
2014-10-24,70.67201057,70.90171902,70.24132002,70.82514954,3374400
2014-10-27,70.82515396,71.33241403,70.5954528,70.93043518,3402600
2014-10-28,71.34198157,72.74891475,71.2749851,72.73934174,4992800
2014-10-29,72.92119819,73.66773243,72.33736863,72.72977448,6213500
2014-10-30,74.98850341,79.64956563,74.94065297,79.56342316,16292400
2014-10-31,79.6400196,81.19051896,79.63044659,80.15685272,11664600
2014-11-03,80.22384071,80.73110076,80.22384071,80.52053833,6661300
2014-11-04,80.26210811,80.5970904,79.15187273,80.38652802,5977100
2014-11-05,80.87466357,82.69314859,80.75980935,82.30073547,7999000
2014-11-06,82.31029615,82.67399018,81.82217491,82.07102203,5147900
2014-11-07,82.25287067,82.25287067,80.96078463,81.16178131,4926000
2014-11-10,81.08521296,81.45848,80.59709173,81.20963287,4526100
2014-11-11,81.33406691,81.46805984,80.63538322,80.96079254,2679900
2014-11-12,80.16641089,81.04693798,79.75485907,80.73109436,3121300
